year,season,date,watershed,block,plot,sppnum,taxa,cover,flowernum,notes
2023,late,8/3/2023,N4B,Q,6,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,Q,6,069,Callirhoe involucrate,1,,
2023,late,8/3/2023,N4B,Q,6,072,Croton monanthogynus,3,,
2023,late,8/3/2023,N4B,Q,6,111,Physalis pumila,2,,
2023,late,8/3/2023,N4B,Q,6,122,Mimosa (Schrankii) quadrivalvis,2,,
2023,late,8/3/2023,N4B,Q,6,126,Solanum carolinense,2,,
2023,late,8/3/2023,N4B,Q,6,127,Solidago altissima,2,,
2023,late,8/3/2023,N4B,Q,6,140,Vernonia baldwinii,1,3,
2023,early,5/27/2023,N4B,R,1,034,Carex meadii,2,,
2023,early,5/27/2023,N4B,R,1,076,Echinacea angustifolia,2,1,1F
2023,early,5/27/2023,N4B,R,1,099,Oenothera speciosa,1,,
2023,early,5/27/2023,N4B,R,1,116,Pediomelum (Psoralea) esculentum,1,,
2023,early,5/27/2023,N4B,R,1,125,Sisyrinchium campestre,1,,Sissy camp
2023,late,8/3/2023,N4B,R,1,002,Andropogon gerardii,50,,
2023,late,8/3/2023,N4B,R,1,003,Schizachyrium scoparium,25,4,4F
2023,late,8/3/2023,N4B,R,1,004,Bouteloua curtipendula,3,1,1F
2023,late,8/3/2023,N4B,R,1,015,Panicum virgatum,1,,
2023,late,8/3/2023,N4B,R,1,018,Sorghastrum nutans,2,,
2023,late,8/3/2023,N4B,R,1,034,Carex meadii,3,,
2023,late,8/3/2023,N4B,R,1,076,Echinacea angustifolia,2,1,1F
2023,late,8/3/2023,N4B,R,1,086,Brickellia (Kuhnia) eupatoriodes,2,1,1F
2023,late,8/3/2023,N4B,R,1,091,Liatris punctata,8,7,7F
2023,late,8/3/2023,N4B,R,1,104,Penstemon cobaea,1,,
2023,late,8/3/2023,N4B,R,1,109,Dalea purpurea,1,,
2023,late,8/3/2023,N4B,R,1,122,Mimosa (Schrankii) quadrivalvis,4,,
2023,late,8/3/2023,N4B,R,1,130,Solidago rigida,2,,
2023,late,8/3/2023,N4B,R,1,323,Chamaecrista,1,,
2023,late,8/3/2023,N4B,R,1,999,Rock,6,,
2023,early,5/27/2023,N4B,R,2,006,Bouteloua hirsuta,1,,
2023,early,5/27/2023,N4B,R,2,076,Echinacea angustifolia,1,,
2023,early,5/27/2023,N4B,R,2,111,Physalis pumila,2,,
2023,early,5/27/2023,N4B,R,2,122,Mimosa (Schrankii) quadrivalvis,1,,
2023,early,5/27/2023,N4B,R,2,149,Scutellaria parvula,1,,
2023,late,8/3/2023,N4B,R,2,002,Andropogon gerardii,20,,
2023,late,8/3/2023,N4B,R,2,003,Schizachyrium scoparium,75,7,F7
2023,late,8/3/2023,N4B,R,2,004,Bouteloua curtipendula,6,,
2023,late,8/3/2023,N4B,R,2,005,Bouteloua gracilis,1,,
2023,late,8/3/2023,N4B,R,2,006,Bouteloua hirsuta,3,1,F1
2023,late,8/3/2023,N4B,R,2,018,Sorghastrum nutans,5,,
2023,late,8/3/2023,N4B,R,2,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,R,2,091,Liatris punctata,1,,
2023,late,8/3/2023,N4B,R,2,111,Physalis pumila,1,,
2023,late,8/3/2023,N4B,R,2,122,Mimosa (Schrankii) quadrivalvis,4,,
2023,late,8/3/2023,N4B,R,2,130,Solidago rigida,1,,
2023,late,8/3/2023,N4B,R,2,999,Rock,1,,
2023,early,5/27/2023,N4B,R,3,006,Bouteloua hirsuta,10,,
2023,early,5/27/2023,N4B,R,3,061,Astragalus crassicarpus,1,,
2023,early,5/27/2023,N4B,R,3,076,Echinacea angustifolia,2,1,
2023,early,5/27/2023,N4B,R,3,111,Physalis pumila,1,,
2023,late,8/3/2023,N4B,R,3,002,Andropogon gerardii,50,,
2023,late,8/3/2023,N4B,R,3,004,Bouteloua curtipendula,12,1,1F
2023,late,8/3/2023,N4B,R,3,006,Bouteloua hirsuta,18,7,7F
2023,late,8/3/2023,N4B,R,3,018,Sorghastrum nutans,12,,
2023,late,8/3/2023,N4B,R,3,021,Sporobolus compositus (asper),15,,
2023,late,8/3/2023,N4B,R,3,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,R,3,059,Symphyotrichym (Aster) oblongifolium,2,,
2023,late,8/3/2023,N4B,R,3,061,Astragalus crassicarpus,1,,
2023,late,8/3/2023,N4B,R,3,076,Echinacea angustifolia,1,,
2023,late,8/3/2023,N4B,R,3,111,Physalis pumila,2,,
2023,late,8/3/2023,N4B,R,3,130,Solidago rigida,1,,
2023,late,8/3/2023,N4B,R,3,999,Rock,2,,
2023,early,5/27/2023,N4B,R,4,034,Carex meadii,10,,
2023,early,5/27/2023,N4B,R,4,055,Asclepias verticillata,2,,
2023,early,5/27/2023,N4B,R,4,056,Asclepias viridis,3,1,F1
2023,early,5/27/2023,N4B,R,4,067,Arnoglossum plantagineum,6,1,F1
2023,early,5/27/2023,N4B,R,4,103,Oxalis violacea,3,6,F6
2023,early,5/27/2023,N4B,R,4,120,Ruellia humilis,2,,
2023,early,5/27/2023,N4B,R,4,122,Mimosa (Schrankii) quadrivalvis,6,,
2023,early,5/27/2023,N4B,R,4,185,Calystegia macounii,1,,Calastygea (Ipomea)
2023,early,5/27/2023,N4B,R,4,323,Chamaecrista,1,,
2023,late,8/3/2023,N4B,R,4,002,Andropogon gerardii,30,,
2023,late,8/3/2023,N4B,R,4,003,Schizachyrium scoparium,2,,
2023,late,8/3/2023,N4B,R,4,055,Asclepias verticillata,2,,
2023,late,8/3/2023,N4B,R,4,058,Symphyotrichym (Aster) ericoides,2,,
2023,late,8/3/2023,N4B,R,4,072,Croton monanthogynus,1,,
2023,late,8/3/2023,N4B,R,4,120,Ruellia humilis,1,,
2023,late,8/3/2023,N4B,R,4,122,Mimosa (Schrankii) quadrivalvis,25,,
2023,late,8/3/2023,N4B,R,4,127,Solidago altissima,40,,
2023,late,8/3/2023,N4B,R,4,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,R,5,038,Eleocharis,2,,
2023,early,5/27/2023,N4B,R,5,055,Asclepias verticillata,3,,
2023,early,5/27/2023,N4B,R,5,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,R,5,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,R,5,323,Chamaecrista,5,,
2023,late,8/3/2023,N4B,R,5,002,Andropogon gerardii,45,,
2023,late,8/3/2023,N4B,R,5,003,Schizachyrium scoparium,60,7,F7
2023,late,8/3/2023,N4B,R,5,004,Bouteloua curtipendula,,2,"F2, no cover data recorded"
2023,late,8/3/2023,N4B,R,5,018,Sorghastrum nutans,12,,
2023,late,8/3/2023,N4B,R,5,021,Sporobolus compositus (asper),9,,
2023,late,8/3/2023,N4B,R,5,055,Asclepias verticillata,4,6,F6
2023,late,8/3/2023,N4B,R,5,058,Symphyotrichym (Aster) ericoides,2,,
2023,late,8/3/2023,N4B,R,5,111,Physalis pumila,1,,
2023,late,8/3/2023,N4B,R,5,127,Solidago altissima,12,,
2023,late,8/3/2023,N4B,R,5,134,Tragia betonicifolia,2,,
2023,late,8/3/2023,N4B,R,5,140,Vernonia baldwinii,2,,
2023,late,8/3/2023,N4B,R,5,323,Chamaecrista,5,2,F2
2023,early,5/27/2023,N4B,R,6,006,Bouteloua hirsuta,2,,
2023,early,5/27/2023,N4B,R,6,055,Asclepias verticillata,2,,
2023,early,5/27/2023,N4B,R,6,072,Croton monanthogynus,1,,
2023,early,5/27/2023,N4B,R,6,076,Echinacea angustifolia,3,1,F1
2023,early,5/27/2023,N4B,R,6,085,Hymenopappus scabiosaeus,1,,
2023,early,5/27/2023,N4B,R,6,118,Ratibida columnifera,1,1,F1
2023,early,5/27/2023,N4B,R,6,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,R,6,149,Scutellaria parvula,1,,
2023,late,8/3/2023,N4B,R,6,002,Andropogon gerardii,30,,
2023,late,8/3/2023,N4B,R,6,003,Schizachyrium scoparium,3,,
2023,late,8/3/2023,N4B,R,6,004,Bouteloua curtipendula,40,4,F4
2023,late,8/3/2023,N4B,R,6,005,Bouteloua gracilis,1,,
2023,late,8/3/2023,N4B,R,6,006,Bouteloua hirsuta,2,2,F2
2023,late,8/3/2023,N4B,R,6,018,Sorghastrum nutans,4,,
2023,late,8/3/2023,N4B,R,6,046,Ambrosia psilostachya,4,,
2023,late,8/3/2023,N4B,R,6,055,Asclepias verticillata,1,,
2023,late,8/3/2023,N4B,R,6,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,R,6,059,Symphyotrichym (Aster) oblongifolium,3,,
2023,late,8/3/2023,N4B,R,6,072,Croton monanthogynus,1,,
2023,late,8/3/2023,N4B,R,6,076,Echinacea angustifolia,3,,
2023,late,8/3/2023,N4B,R,6,109,Dalea purpurea,4,6,F6
2023,late,8/3/2023,N4B,R,6,130,Solidago rigida,10,,
2023,late,8/3/2023,N4B,R,6,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,R,6,999,Rock,1,,
