DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,2022-07-27,HQ,0.3,
APT01,1,2022-07-28,HQ,5.1,
APT01,1,2022-08-03,HQ,0.3,
APT01,1,2022-08-16,HQ,10.7,
APT01,1,2022-08-19,HQ,22.6,
APT01,1,2022-08-27,HQ,9.1,
APT01,1,2022-08-28,HQ,2.3,
APT01,1,2022-09-10,HQ,14,
APT01,1,2022-09-17,HQ,22.6,
APT01,1,2022-09-18,HQ,1.5,
APT01,1,2022-09-21,HQ,6.4,
APT01,1,2022-09-22,HQ,3.8,
APT01,1,2022-09-23,HQ,6.6,
APT01,1,2022-10-07,HQ,1.3,
APT01,1,2022-10-12,HQ,24.6,
APT01,1,2022-10-24,HQ,8.6,
APT01,1,2022-10-27,HQ,2.8,
APT01,1,2022-10-28,HQ,0.3,
APT01,1,2022-11-04,HQ,53.8,
APT01,1,2022-11-05,HQ,18.5,
APT01,1,2022-11-14,HQ,1.8,
APT01,1,2022-11-15,HQ,0.5,
APT01,1,2022-11-26,HQ,3,
APT01,1,2022-11-27,HQ,5.6,
APT01,1,2022-12-08,HQ,1.5,
APT01,1,2022-12-12,HQ,1.5,
APT01,1,2022-12-13,HQ,13,
APT01,1,2022-12-19,HQ,5.6,
APT01,1,2022-12-21,HQ,0.5,
APT01,1,2022-12-22,HQ,1,
APT01,1,2023-01-02,HQ,11.4,
APT01,1,2023-01-11,HQ,0.3,
APT01,1,2023-01-12,HQ,1.3,
APT01,1,2023-01-18,HQ,19.1,
APT01,1,2023-01-19,HQ,0.3,
APT01,1,2023-01-20,HQ,0.3,
APT01,1,2023-01-21,HQ,4.6,
APT01,1,2023-01-22,HQ,1,
APT01,1,2023-02-08,HQ,1,
APT01,1,2023-02-09,HQ,1.8,
APT01,1,2023-02-14,HQ,6.9,
APT01,1,2023-02-16,HQ,1,
APT01,1,2023-02-26,HQ,8.1,
APT01,1,2023-02-27,HQ,4.8,
APT01,1,2023-03-04,HQ,0.8,
APT01,1,2023-03-08,HQ,0.8,
APT01,1,2023-03-09,HQ,2.3,
APT01,1,2023-03-11,HQ,1.5,
APT01,1,2023-03-16,HQ,7.6,
APT01,1,2023-03-24,HQ,1.3,
APT01,1,2023-03-25,HQ,1.8,
APT01,1,2023-03-27,HQ,0.5,
APT01,1,2023-03-28,HQ,0.5,
APT01,1,2023-03-31,HQ,0.5,
APT01,1,2023-04-14,HQ,9.4,
APT01,1,2023-04-15,HQ,15.7,
APT01,1,2023-04-19,HQ,0.3,
APT01,1,2023-04-20,HQ,23.9,
APT01,1,2023-05-05,HQ,8.1,
APT01,1,2023-05-07,HQ,9.9,
APT01,1,2023-05-08,HQ,0.3,
APT01,1,2023-05-09,HQ,41.7,
APT01,1,2023-05-11,HQ,3,
APT01,1,2023-05-14,HQ,3,
APT01,1,2023-05-15,HQ,8.1,
APT01,1,2023-05-16,HQ,0.3,
APT01,1,2023-05-25,HQ,1,
APT01,1,2023-05-28,HQ,2.8,
APT01,1,2023-05-31,HQ,32.5,
APT01,1,2023-06-01,HQ,2.5,
APT01,1,2023-06-03,HQ,10.2,
APT01,1,2023-06-09,HQ,6.6,
APT01,1,2023-06-10,HQ,31.2,
APT01,1,2023-06-14,HQ,1.8,
APT01,1,2023-06-18,HQ,19.6,
APT01,1,2023-06-24,HQ,0.5,
APT01,1,2023-06-27,HQ,0.8,
APT01,1,2023-06-30,HQ,14.5,
APT01,1,2023-07-01,HQ,3.8,
APT01,1,2023-07-04,HQ,33,
APT01,1,2023-07-05,HQ,6.6,
APT01,1,2023-07-07,HQ,0.5,
APT01,1,2023-07-14,HQ,29.2,
APT01,1,2023-07-22,HQ,0.8,
APT01,1,2023-07-28,HQ,0.8,
APT01,1,2023-07-30,HQ,2,
APT01,1,2023-08-03,HQ,2,
APT01,1,2023-08-04,HQ,10.2,
APT01,1,2023-08-05,HQ,0.3,
APT01,1,2023-08-06,HQ,5.6,
APT01,1,2023-08-09,HQ,7.9,
APT01,1,2023-08-13,HQ,9.1,
APT01,1,2023-08-26,HQ,0.8,
APT01,1,2023-09-10,HQ,2,
APT01,1,2023-09-11,HQ,2.8,
APT01,1,2023-09-15,HQ,0.5,
APT01,1,2023-09-16,HQ,0.5,
APT01,1,2023-09-22,HQ,16.5,
APT01,1,2023-10-03,HQ,16.8,
APT01,1,2023-10-04,HQ,9.1,
APT01,1,2023-10-12,HQ,5.6,
APT01,1,2023-10-23,HQ,0.5,
APT01,1,2023-10-24,HQ,2.3,
APT01,1,2023-10-25,HQ,7.6,
APT01,1,2023-10-26,HQ,0.8,
APT01,1,2023-10-28,HQ,9.7,
APT01,1,2023-11-19,HQ,19.8,
APT01,1,2023-11-20,HQ,11.7,
APT01,1,2023-11-25,HQ,14.2,
APT01,1,2023-11-26,HQ,0.5,
APT01,1,2023-11-30,HQ,3.6,
APT01,1,2023-12-01,HQ,4.8,
APT01,1,2023-12-02,HQ,0.3,
APT01,1,2023-12-03,HQ,0.3,
APT01,1,2023-12-04,HQ,0.3,
APT01,1,2023-12-15,HQ,15.7,
APT01,1,2023-12-21,HQ,1.8,
APT01,1,2023-12-22,HQ,5.6,
APT01,1,2023-12-23,HQ,0.8,
APT01,1,2023-12-24,HQ,29.5,
APT01,1,2023-12-25,HQ,2.3,
APT01,1,2023-12-26,HQ,3.3,
